4.546412, -0.000835, 0.004030
4.577767, -0.000823, 0.003752
4.609121, -0.000807, 0.003491
4.640476, -0.000790, 0.003247
4.671831, -0.000770, 0.003018
4.703185, -0.000749, 0.002804
4.734540, -0.000726, 0.002604
4.765894, -0.000702, 0.002418
4.797249, -0.000678, 0.002243
4.828603, -0.000653, 0.002080
4.859958, -0.000628, 0.001928
4.891313, -0.000602, 0.001786
4.922667, -0.000577, 0.001654
4.954021, -0.000551, 0.001531
4.985376, -0.000526, 0.001416
5.016731, -0.000501, 0.001309
5.048085, -0.000477, 0.001210
5.079440, -0.000453, 0.001117
5.110795, -0.000430, 0.001032
5.142149, -0.000407, 0.000952
5.173504, -0.000386, 0.000878
5.204858, -0.000364, 0.000809
5.236213, -0.000344, 0.000746
5.267567, -0.000324, 0.000687
5.298922, -0.000305, 0.000632
5.330276, -0.000287, 0.000582
5.361631, -0.000270, 0.000535
5.392986, -0.000253, 0.000492
5.424340, -0.000237, 0.000452
5.455695, -0.000222, 0.000415
5.487049, -0.000208, 0.000381
5.518404, -0.000194, 0.000349
5.549758, -0.000181, 0.000320
5.581113, -0.000169, 0.000293
5.612468, -0.000158, 0.000269
5.643822, -0.000147, 0.000246
5.675177, -0.000137, 0.000225
5.706532, -0.000127, 0.000206
5.737886, -0.000118, 0.000188
5.769240, -0.000109, 0.000172
5.800595, -0.000101, 0.000157
5.831950, -0.000094, 0.000143
5.863304, -0.000087, 0.000131
5.894659, -0.000080, 0.000119
5.926013, -0.000074, 0.000109
5.957368, -0.000068, 0.000099
5.988722, -0.000063, 0.000090
6.020077, -0.000058, 0.000082
6.051432, -0.000053, 0.000075
6.082786, -0.000049, 0.000068
6.114141, -0.000045, 0.000062
6.145495, -0.000041, 0.000056
6.176850, -0.000038, 0.000051
6.208204, -0.000035, 0.000046
6.239559, -0.000032, 0.000042
6.270914, -0.000029, 0.000038
6.302268, -0.000027, 0.000034
6.333622, -0.000024, 0.000031
6.364977, -0.000022, 0.000028
6.396332, -0.000020, 0.000026
6.427686, -0.000019, 0.000023
6.459041, -0.000017, 0.000021
6.490396, -0.000015, 0.000019
6.521750, -0.000014, 0.000017
6.553104, -0.000013, 0.000015
6.584459, -0.000012, 0.000014
6.615814, -0.000010, 0.000013
6.647168, -0.000009, 0.000011
6.678523, -0.000009, 0.000010
6.709877, -0.000008, 0.000009
6.741232, -0.000007, 0.000008
6.772587, -0.000006, 0.000007
6.803941, -0.000006, 0.000007
6.835296, -0.000005, 0.000006
6.866650, -0.000005, 0.000005
6.898005, -0.000004, 0.000005
6.929359, -0.000004, 0.000004
6.960714, -0.000003, 0.000004
6.992069, -0.000003, 0.000003
7.023423, -0.000003, 0.000003
7.054778, -0.000002, 0.000003
7.086132, -0.000002, 0.000002
7.117487, -0.000002, 0.000002
7.148841, -0.000002, 0.000002
7.180196, -0.000001, 0.000002
7.211551, -0.000001, 0.000002
7.242905, -0.000001, 0.000001
7.274260, -0.000001, 0.000001
7.305614, -0.000001, 0.000001
7.336969, -0.000001, 0.000001
7.368323, -0.000001, 0.000001
7.399678, -0.000001, 0.000001
7.431033, -0.000001, 0.000001
7.462387, -0.000000, 0.000001
7.493742, -0.000000, 0.000001
7.525096, -0.000000, 0.000001
7.556451, -0.000000, 0.000000
7.587805, -0.000000, 0.000000
7.619160, -0.000000, 0.000000
7.650515, -0.000000, 0.000000
7.681869, -0.000000, 0.000000
7.713223, -0.000000, 0.000000
7.744578, -0.000000, 0.000000
7.775933, -0.000000, 0.000000
7.807287, -0.000000, 0.000000
7.838642, -0.000000, 0.000000
7.869997, -0.000000, 0.000000
7.901351, -0.000000, 0.000000
7.932705, -0.000000, 0.000000
7.964060, -0.000000, 0.000000
7.995415, -0.000000, 0.000000
